1973;Economics;Wassily Leontief;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1973 was awarded to Wassily Leontief for the development of the input-output method and for its application to important economic problems.
1974;Economics;Gunnar Myrdal;Sweden;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1974 was awarded partly to Gunnar Myrdal for his pioneering work in the theory of money and economic fluctuations and for his penetrating analysis of the interdependence of economic, social and institutional phenomena.
1974;Economics;Friedrich August von Hayek;Germany;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1974 was awarded partly to Friedrich August von Hayek for his pioneering work in the theory of money and economic fluctuations and for his penetrating analysis of the interdependence of economic, social and institutional phenomena.
1975;Economics;Leonid Vitaliyevich Kantorovich;USSR;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1975 was awarded partly to Leonid Vitaliyevich Kantorovich for his contribution to the theory of optimum allocation of resources.
1975;Economics;Tjalling C. Koopmans;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1975 was awarded partly to Tjalling C. Koopmans for his contribution to the theory of optimum allocation of resources.
1976;Economics;Milton Friedman;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1976 was awarded to Milton Friedman for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy.
1977;Economics;Bertil Ohlin;Sweden;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1977 was awarded partly to Bertil Ohlin for his pathbreaking contribution to the theory of international trade and international capital movements.
1977;Economics;James E. Meade;United Kingdom;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1977 was awarded partly to James E. Meade for his pathbreaking contribution to the theory of international trade and international capital movements.
1978;Economics;Herbert A. Simon;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1978 was awarded to Herbert A. Simon for his pioneering research into the decision-making process within economic organizations.
1979;Economics;Theodore W. Schultz;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1979 was awarded partly to Theodore W. Schultz for his pioneering research into economic development research with particular consideration of the problems of developing countries.
1979;Economics;Sir Arthur Lewis;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1979 was awarded partly to Sir Arthur Lewis for his pioneering research into economic development research with particular consideration of the problems of developing countries.
1980;Economics;Lawrence R. Klein;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1980 was awarded to Lawrence R. Klein for the creation of econometric models and the application to the analysis of economic fluctuations and economic policies.
1981;Economics;James Tobin;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1981 was awarded to James Tobin for his analysis of financial markets and their relations to expenditure decisions, employment, production and prices.
1982;Economics;George J. Stigler;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1982 was awarded to George J. Stigler for his seminal studies of industrial structures, functioning of markets and causes and effects of public regulation.
1983;Economics;Gerard Debreu;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1983 was awarded to Gerard Debreu for having incorporated new analytical methods into economic theory and for his rigorous reformulation of the theory of general equilibrium.
1984;Economics;Richard Stone;United Kingdom;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1984 was awarded to Richard Stone for having made fundamental contributions to the development of systems of national accounts and hence greatly improved the basis for empirical economic analysis.
1985;Economics;Franco Modigliani;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1985 was awarded to Franco Modigliani for his pioneering analyses of saving and of financial markets.
1986;Economics;James M. Buchanan Jr.;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1986 was awarded to James M. Buchanan Jr. for his development of the contractual and constitutional bases for the theory of economic and political decision-making.
1987;Economics;Robert M. Solow;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1987 was awarded to Robert M. Solow for his contributions to the theory of economic growth.
1988;Economics;Maurice Allais;France;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1988 was awarded to Maurice Allais for his pioneering contributions to the theory of markets and efficient utilization of resources.
1989;Economics;Trygve Haavelmo;Norway;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1989 was awarded to Trygve Haavelmo for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures.
1990;Economics;Harry M. Markowitz;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1990 was awarded partly to Harry M. Markowitz for his pioneering work in the theory of financial economics.
1990;Economics;Merton H. Miller;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1990 was awarded partly to Merton H. Miller for his pioneering work in the theory of financial economics.
1990;Economics;William F. Sharpe;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1990 was awarded partly to William F. Sharpe for his pioneering work in the theory of financial economics.
1991;Economics;Ronald H. Coase;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1991 was awarded to Ronald H. Coase for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy.
1992;Economics;Gary S. Becker;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1992 was awarded to Gary S. Becker for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction, including nonmarket behaviour.
1993;Economics;Robert W. Fogel;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1993 was awarded partly to Robert W. Fogel for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change.
1993;Economics;Douglass C. North;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1993 was awarded partly to Douglass C. North for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change.
1994;Economics;John C. Harsanyi;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1994 was awarded partly to John C. Harsanyi for his pioneering analysis of equilibria in the theory of non-cooperative games.
1994;Economics;John F. Nash Jr.;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1994 was awarded partly to John F. Nash Jr. for his pioneering analysis of equilibria in the theory of non-cooperative games.
1994;Economics;Reinhard Selten;Federal Republic of Germany;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1994 was awarded partly to Reinhard Selten for his pioneering analysis of equilibria in the theory of non-cooperative games.
1995;Economics;Robert E. Lucas Jr.;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1995 was awarded to Robert E. Lucas Jr. for having developed and applied the hypothesis of rational expectations, and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy.
1996;Economics;James A. Mirrlees;United Kingdom;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1996 was awarded partly to James A. Mirrlees for his fundamental contributions to the economic theory of incentives under asymmetric information.
1996;Economics;William Vickrey;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1996 was awarded partly to William Vickrey for his fundamental contributions to the economic theory of incentives under asymmetric information.
1997;Economics;Robert C. Merton;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1997 was awarded partly to Robert C. Merton for a new method to determine the value of derivatives.
1997;Economics;Myron S. Scholes;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1997 was awarded partly to Myron S. Scholes for a new method to determine the value of derivatives.
1998;Economics;Amartya Sen;United Kingdom;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1998 was awarded to Amartya Sen for his contributions to welfare economics.
1999;Economics;Robert A. Mundell;USA;100;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 1999 was awarded to Robert A. Mundell for his analysis of monetary and fiscal policy under different exchange rate regimes and his analysis of optimum currency areas.
2000;Economics;James J. Heckman;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2000 was awarded partly to James J. Heckman for his development of theory and methods for analyzing selective samples.
2000;Economics;Daniel L. McFadden;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2000 was awarded partly to Daniel L. McFadden for his development of theory and methods for analyzing discrete choice.
2001;Economics;George A. Akerlof;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2001 was awarded partly to George A. Akerlof for his analyses of markets with asymmetric information.
2001;Economics;A. Michael Spence;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2001 was awarded partly to A. Michael Spence for his analyses of markets with asymmetric information.
2001;Economics;Joseph E. Stiglitz;USA;33,3;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2001 was awarded partly to Joseph E. Stiglitz for his analyses of markets with asymmetric information.
2002;Economics;Daniel Kahneman;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2002 was awarded partly to Daniel Kahneman for having integrated insights from psychological research into economic science, especially concerning human judgment and decision-making under uncertainty.
2002;Economics;Vernon L. Smith;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2002 was awarded partly to Vernon L. Smith for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms.
2003;Economics;Robert F. Engle III;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2003 was awarded partly to Robert F. Engle III for methods of analyzing economic time series with time-varying volatility (ARCH).
2003;Economics;Clive W.J. Granger;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2003 was awarded partly to Clive W.J. Granger for methods of analyzing economic time series with common trends (cointegration).
2004;Economics;Finn E. Kydland;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2004 was awarded partly to Finn E. Kydland for his contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles.
2004;Economics;Edward C. Prescott;USA;50;ind;M;The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2004 was awarded partly to Edward C. Prescott for his contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles.
